sigma,draw,seed,T_top_mech,T_top_share,T_switches,T_cdacf_posture,T_PoW_posture,T_PoS_posture,T_PBFT_posture,T_PoA_posture,T_DPoS_posture,E_top_mech,E_top_share,E_switches,E_cdacf_posture,E_PoW_posture,E_PoS_posture,E_PBFT_posture,E_PoA_posture,E_DPoS_posture
0.1,43,1043,PoS,0.507,8,0.8441819709995154,0.8157114976671554,0.8424559174938018,0.8528706117041238,0.7449156886397573,0.7471566379897686,PoS,0.986,1,0.8410835032839704,0.8193666860653079,0.8455478761519685,0.8554032650673289,0.7455389776340623,0.7489901892906959
0.1,44,1044,PBFT,0.542,11,0.851640269775339,0.7069097960483823,0.790245160460596,0.9026401655712598,0.774386941968832,0.679854738230441,PoS,0.986,1,0.7719016364459972,0.7068612619188579,0.7923465600601591,0.9024179276543852,0.7734318990738112,0.680189159997039
0.1,45,1045,PBFT,0.51,10,0.8566577806049884,0.7984431893247497,0.7310239904125323,0.9023250637268448,0.8393979718984345,0.7329562652162492,PoS,0.986,1,0.707935158072736,0.8021536684118666,0.7331697586666139,0.905081841743817,0.8426898991979894,0.735043390028179
0.1,46,1046,PoS,0.764,5,0.8659719227640575,0.7725506346757186,0.8295256831980959,0.894340571254834,0.6221231682648106,0.6669200068927877,PoS,0.986,1,0.8167844286176764,0.7682236278178852,0.8263337989341725,0.8890779899484686,0.616944460946289,0.6637488597884079
0.1,47,1047,PoS,0.617,7,0.8281542809200837,0.757085631716609,0.8085283088594075,0.9018037050968304,0.7773158807659551,0.8447729617344539,PoS,0.986,1,0.7958747770971432,0.7576553432249864,0.8106216452156629,0.9020556544726888,0.7767432337141854,0.8463129809580119
0.1,48,1048,PoS,0.388,13,0.8437125094126119,0.6972772158443067,0.8094331656441173,0.8786026752444946,0.7569907366211839,0.7480775909084242,PoS,0.986,1,0.7976218942110787,0.6981376481458851,0.8121322090237443,0.8812026945933423,0.7573312504104269,0.749788235417474
0.1,49,1049,PBFT,0.598,15,0.84540044994103,0.7698684575250869,0.6755092851706189,0.90315907050307,0.6687769360491702,0.8451379107870856,PoS,0.986,1,0.6527211783912295,0.7693250692171946,0.6750924431849898,0.9024989516052208,0.6667699085598419,0.8455305232644906
0.1,50,1050,PoS,0.554,11,0.8302326220737386,0.7431646647511425,0.8217543022386217,0.8258128624442597,0.7065414320458995,0.8398610295084918,PoS,0.986,1,0.8134678244660235,0.7442338926526474,0.824281924659365,0.8279251995165865,0.7063892073876011,0.8421823149911742
0.1,51,1051,DPoS,0.338,14,0.7971651464374779,0.8153569691648415,0.7339004572693075,0.846018011365087,0.7073739177151264,0.8653297452909825,PoS,0.986,1,0.7084192861118289,0.817133002150017,0.7339812767300288,0.8463731465003014,0.7056703981988544,0.8668208584027509
0.1,52,1052,PBFT,0.773,6,0.8332279558820972,0.733223579266283,0.7753581148405094,0.8493121959307746,0.6995204122292983,0.7223377305102209,PoS,0.986,1,0.7503328669183109,0.7306875549646872,0.7749741795835212,0.8464430881719498,0.6956424398479777,0.7206191207571366
0.1,53,1053,PoA,0.564,8,0.6995725003946056,0.6766721645416289,0.5569004831535661,0.8516549128355084,0.8061237932093818,0.7088189925351512,PoS,0.986,1,0.5424827372590255,0.6753693478744907,0.5581762252925639,0.8501083471596788,0.8035159202975324,0.7083735074462351
0.1,54,1054,PoS,0.561,8,0.7975028712563478,0.8144568749753411,0.8174332797526667,0.8793448380983888,0.6086953316600332,0.7589881627218837,PoS,0.986,1,0.8045721186965684,0.8147081891235702,0.8173295240751514,0.8787445646678708,0.6055482032156103,0.7585225830561234
0.1,55,1055,PBFT,0.591,12,0.8553272276384943,0.7334981140932391,0.6943210280127508,0.9023588274554996,0.681825844826168,0.7765271318356343,PoS,0.986,1,0.6696111238122531,0.7316535316618472,0.6931990410006392,0.8993508643984187,0.6785873474240265,0.7764744394230022
0.1,56,1056,PoS,0.516,6,0.7703274964878788,0.7153776448551359,0.7817236992284914,0.8055287660549013,0.7362570789788526,0.7587316282995624,PoS,0.986,1,0.757313979290685,0.7117555954553549,0.7800995242427593,0.802317114593444,0.7310134686406975,0.7565810793193305
0.1,57,1057,PoS,0.446,7,0.8218005432978327,0.6995029535965708,0.7171588951070912,0.9000879982974619,0.8277604573944494,0.7526753852204597,PoS,0.986,1,0.6923117332556942,0.6981395473538246,0.716575092735193,0.8982950125207365,0.8260141708555944,0.752306554150508
0.1,58,1058,PBFT,0.59,7,0.8475099601217462,0.7744328761604038,0.7675413284994779,0.901946142844517,0.7615106178225581,0.777205861203531,PoS,0.986,1,0.7436179398357468,0.7757138497103772,0.7701219068929348,0.902365577781986,0.7614127995366575,0.7800723076144164
0.1,59,1059,PoS,0.773,7,0.8078304620683948,0.8159644793010776,0.8254755029038322,0.9023310115445216,0.7000189213626895,0.7458414072915983,PoS,0.986,1,0.8085601729287274,0.8093736572541477,0.8191626734922635,0.8916622272404806,0.6913117685994334,0.7402254916821619
0.1,60,1060,PoS,0.991,1,0.8505861294041386,0.8182853970875441,0.853063307798191,0.9023671980153872,0.6584070512769911,0.8094596210665984,PoS,0.986,1,0.8540585218096148,0.8224863616680129,0.856472531411668,0.9051647236223852,0.6587368159133876,0.8131245320795032
0.1,61,1061,PoS,0.437,14,0.7070971586681446,0.7445186947797572,0.6425170468727519,0.9025344870859268,0.7619730168364568,0.7761046956701204,PoS,0.986,1,0.6215595392377888,0.7436876214231352,0.6418495518982407,0.9006855356335343,0.7597591964454916,0.7771917075909718
0.1,62,1062,PBFT,0.508,11,0.8163666079444535,0.816419375352629,0.7352895807776216,0.8560782866030182,0.6657018600202049,0.7877866694349079,PoS,0.986,1,0.7124005537166924,0.8208885193758801,0.73766488655794,0.8592605780108702,0.666234259592444,0.7917814382964425
0.1,63,1063,PoS,0.34,16,0.7786403526333968,0.7085311998269117,0.8001330451776464,0.7796918684935854,0.6725109539800729,0.8551869022895325,PoS,0.986,1,0.7861924484839694,0.7101222079426841,0.8038367084526703,0.7815299789579826,0.6728503850890508,0.8586351762741751
0.1,64,1064,PBFT,0.447,11,0.7960562686115132,0.7179974366482346,0.7739342001325231,0.8998252072421999,0.7037570278605062,0.6910732864146273,PoS,0.986,1,0.7530848002581959,0.7202568304135265,0.7781387941320136,0.903187777816182,0.7048452621052527,0.6931918005468264
0.1,65,1065,PBFT,0.674,8,0.860182890764073,0.6846815803203056,0.7428109499568163,0.902467122035225,0.6303475189761496,0.8369679707202676,PoS,0.986,1,0.7187366115417326,0.6854537560507069,0.7444432525853883,0.9045741340159932,0.629816097158744,0.8397848996546381
0.1,66,1066,PBFT,0.63,7,0.8160336378424956,0.804194151687508,0.7479808512383763,0.8896150048300699,0.6726600403632956,0.7660080399286787,PoS,0.986,1,0.7199776178534155,0.8026171913885439,0.7460686862882869,0.8865974941891206,0.668648559825969,0.7649202637846643
0.1,67,1067,PoS,0.664,7,0.8380307835869941,0.6695628903029895,0.8391315133410696,0.8645210886409869,0.7687706087977684,0.7888421257769568,PoS,0.986,1,0.8359685398405353,0.6700642671631426,0.841674744069656,0.8665196805060585,0.7690627101781844,0.7917634994150397
0.1,68,1068,PoS,0.411,13,0.7982088623035852,0.8071155702618692,0.7722229762616867,0.8983181968687189,0.7293385322794645,0.8046618771039044,PoS,0.986,1,0.7505360050231081,0.8107249600862259,0.7757486076317376,0.9007328094981224,0.7299442518138383,0.8078251514053015
0.1,69,1069,PBFT,0.687,7,0.8836577312449198,0.8081970635707941,0.8033643872639166,0.8959062369950723,0.6873329431441635,0.8304169198258267,PoS,0.986,1,0.7899765862733221,0.811037713788059,0.8060121083964545,0.8975998615034799,0.686791677903371,0.8327875839671252
0.1,70,1070,PBFT,0.676,8,0.8134192751246629,0.7992126753340896,0.7032926427826981,0.9026823226711218,0.6965347714635758,0.7869355224979433,PoS,0.986,1,0.6788625797238418,0.7996760392352994,0.7027599475362384,0.9012252840400008,0.6942042302828628,0.7880117724503143
0.1,71,1071,PBFT,0.666,7,0.8777308189556717,0.7568857277365776,0.7835490852154229,0.9005634648994353,0.7230240714690406,0.6773522999772854,PoS,0.986,1,0.7633832653671974,0.7577900804337914,0.7861919061920567,0.9021832711611047,0.7228017915880863,0.6779646972039793
0.1,72,1072,PoS,0.505,10,0.8330311319846335,0.7905718203930776,0.8449534561329647,0.789696646449001,0.7736726739047116,0.7069033970252216,PoS,0.986,1,0.8448684060230242,0.7937141345011566,0.8488372068175247,0.7924621284025984,0.775569924916778,0.7093304787459079
0.1,73,1073,PBFT,0.432,12,0.7790589444628674,0.7447738337130927,0.7131195965591379,0.8708827383187465,0.7038964681687536,0.6580913192514619,PoS,0.986,1,0.6900572284247537,0.7456717963900267,0.7140580276366966,0.8729334589302382,0.7034873559625451,0.6584781881314345
0.1,74,1074,PBFT,0.401,11,0.799899428037922,0.814531037517915,0.7736757791732315,0.8506617411622539,0.6890628813203828,0.7901780031499859,PoS,0.986,1,0.7521007838614275,0.8185343664553866,0.7773212104078042,0.8534928157474263,0.6894960568787314,0.7937515695077937
0.1,75,1075,PBFT,0.549,12,0.8642140885553418,0.7777374548912003,0.7316966592576116,0.8929396271554678,0.7109640729294953,0.8229875533898291,PoS,0.986,1,0.7072190568387106,0.7784339996303543,0.7326689919820953,0.8935166130909089,0.7100899567176769,0.8246970612859205
0.1,76,1076,PBFT,0.5,11,0.8031554187963593,0.7301439037145544,0.6863225517360222,0.9021801692555554,0.71949317148065,0.7548978739204721,PoS,0.986,1,0.6646549517133349,0.7311521331062082,0.6874152592914367,0.9035345213705802,0.7194529438072368,0.7565940058026326
0.1,77,1077,PBFT,0.39,10,0.8015714299269973,0.7561879563968955,0.6922784611096365,0.8591544697067941,0.7868616436863499,0.7691822151595236,PoS,0.986,1,0.6682932556550212,0.7549414624098008,0.6914677241211297,0.8581408658444003,0.78431337258262,0.7699158003137953
0.1,78,1078,PBFT,0.547,10,0.9036938154441088,0.7923760001287442,0.8563230973109632,0.8999243925682305,0.6724088340584091,0.7533363442995094,PoS,0.986,1,0.8584688645867442,0.7950282589106619,0.8592803911822102,0.9019682865605164,0.6726054031847111,0.7555772958108293
0.1,79,1079,PoS,0.436,15,0.8018302545599792,0.6477732942906858,0.7868410028087752,0.8982849084413564,0.7635369175239737,0.7651465956848502,PoS,0.986,1,0.7688323625789482,0.6481245760665538,0.7900238801167885,0.9006241843850733,0.7638835980579224,0.7677561102200993
0.1,80,1080,PoS,0.511,11,0.7616581913367892,0.7558549512402839,0.695165457421965,0.8919805402572631,0.7818710179820129,0.7628427979600951,PoS,0.986,1,0.6687064861892149,0.7511937586000877,0.6918332209412366,0.8853784433213565,0.7750468406789116,0.7597697508660115
0.1,81,1081,PBFT,0.702,8,0.8529134508416273,0.802661223328498,0.7220862326575961,0.8993000110347702,0.7556954929197884,0.6794387492489656,PoS,0.986,1,0.6957220264169109,0.8015866525414083,0.7207010307049923,0.8959299620810789,0.7517594537111627,0.6779800232845091
0.1,82,1082,DPoS,0.449,13,0.7989420135771933,0.688995666925256,0.8062048474031478,0.8686071316420316,0.5717452202486651,0.8700835040701949,PoS,0.986,1,0.7936426387648801,0.6900297026644714,0.8090824067449378,0.8707735234667591,0.5709242097622848,0.8727503943327399
0.1,83,1083,PoS,0.589,9,0.8504829995224701,0.8113943143843579,0.8605648993988833,0.9022024687686228,0.7702968588209221,0.7487019213006613,PoS,0.986,1,0.8638082754763065,0.8153719377063174,0.8642849869693708,0.904637141041711,0.7712031090616864,0.7509388887262878
0.1,84,1084,PBFT,0.884,4,0.8800777787373076,0.708542684665564,0.7944877962222539,0.8973505789785773,0.727305020071029,0.7414367639643926,PoS,0.986,1,0.7767803232196705,0.7076234218262284,0.795532060996549,0.8961003088162468,0.725114943421657,0.7413433537467661
0.1,85,1085,PoA,0.569,11,0.7593294750081969,0.705777422597939,0.7834175695070266,0.877080227441377,0.6869926786151729,0.7995479044646532,PoS,0.986,1,0.7627342625516371,0.7055681248583501,0.7852288743368973,0.8778042060728207,0.6855829475364486,0.8011135591282175
0.1,86,1086,PoS,0.601,12,0.7818061103244707,0.7803355553040823,0.7928524309393208,0.8312366976796879,0.6856978209742758,0.7939456242479835,PoS,0.986,1,0.7715564547404012,0.7773013771367234,0.7915259225317186,0.8280629841477827,0.681089076038428,0.792603628240413
0.1,87,1087,PoS,0.772,7,0.748477546336153,0.6257408251959797,0.7786825544429546,0.7989221647194678,0.6408885134735653,0.7826378753912858,PoS,0.986,1,0.7559608312654927,0.6241667049633024,0.7791112550214959,0.7979867465431397,0.6381423503636079,0.7831054342970508
0.1,88,1088,PBFT,0.361,13,0.8310359648085894,0.6903294837610452,0.7760731707498635,0.8933491106035231,0.7207983851929339,0.7789916756640178,PoS,0.986,1,0.7539337010281961,0.6905957224287848,0.7789648586868541,0.8950069207033341,0.7203069167289614,0.7817760427871135
0.1,89,1089,PoS,0.512,11,0.7570168826449607,0.6452548792882171,0.7834253925635691,0.834589982986892,0.6276205282296483,0.6494899966334459,PoS,0.986,1,0.760870990025124,0.6426473661389821,0.7831829973852641,0.8325815031544741,0.6239548879397955,0.6475057282420719
0.1,90,1090,PBFT,0.33,16,0.7911439416409769,0.811380911083307,0.7081328612666441,0.8472451902915229,0.7363442417109316,0.8279629043787858,PoS,0.986,1,0.6839045094072442,0.81238122227959,0.7076105128774038,0.8467499854456269,0.734086040843698,0.8283217013942115
0.1,91,1091,PoS,0.759,12,0.7861032870740551,0.7078564789646467,0.8043486880685199,0.8036614738200483,0.7132643782274585,0.7775530715521491,PoS,0.986,1,0.7911455655864418,0.70919296867599,0.807934487203413,0.8068587832986109,0.7137673255622162,0.7814306331334925
0.1,92,1092,PoS,0.44,13,0.7579587696434933,0.7118480127245611,0.7426718890847446,0.8988254651356583,0.6823474860609033,0.8533033664105754,PoS,0.986,1,0.7149818429642956,0.7095810063964588,0.7413078698443214,0.8961173968403311,0.6788135165011822,0.8521901464809052
0.1,93,1093,PBFT,0.552,13,0.8448431069924734,0.7869405810704821,0.7170295629950757,0.8937621996596736,0.6947760527926363,0.7786918964280974,PoS,0.986,1,0.6875056665837649,0.7796329983149646,0.711753074587831,0.8839149371747732,0.6860467024099343,0.7742167723877751
0.1,94,1094,PoS,0.448,15,0.7924287307654534,0.7073519913305013,0.818393627406286,0.8212985490066717,0.6222312710985816,0.8361695286115185,PoS,0.986,1,0.8050623152259077,0.7047811401000255,0.8170567517530265,0.8191603295747425,0.6185140408177632,0.8345352995976927
0.1,95,1095,PBFT,0.588,13,0.8728212645899704,0.6912265127142099,0.8178147937445032,0.8842250873169241,0.7302993333541312,0.8469666230526928,PoS,0.986,1,0.8095707809861872,0.692561390834947,0.8213188631674486,0.8876321518863673,0.7310556188360633,0.8501405286964777
0.1,96,1096,PBFT,0.564,11,0.8956837735526314,0.7349357875622502,0.8327442298005269,0.9025099694969388,0.5962813123390677,0.743965880815803,PoS,0.986,1,0.8284117504669609,0.7367143556275055,0.835878113244549,0.9046409812815888,0.5959788263516396,0.74622807541334
0.1,97,1097,PBFT,0.499,12,0.7957581922106237,0.7640722112673679,0.7316956244432385,0.8756754932962995,0.6599246674044305,0.7505921019008618,PoS,0.986,1,0.7038958248087195,0.7603474901178306,0.7290437281751694,0.8717679342985546,0.6549811298032134,0.7479504715866334
0.1,98,1098,PBFT,0.418,10,0.8513394889201465,0.7368403046733597,0.7903121947724728,0.9018328836386982,0.7305273242036947,0.8634912628737234,PoS,0.986,1,0.7728521891338819,0.737719488660087,0.7932635631221086,0.9036404552182106,0.7303436628484757,0.8662219074700238
0.1,99,1099,PoS,0.497,8,0.748278074529074,0.7567481830818715,0.7153018574695714,0.8429413200766811,0.7236149102313852,0.7944484540217327,PoS,0.986,1,0.6907296235777728,0.7559676545273057,0.7149968910717772,0.8426339995602942,0.7215913459590068,0.7955492761231076
0.1,100,1100,PBFT,0.717,8,0.854936067116626,0.7920288843751023,0.734698932858895,0.8953777577800633,0.6411221749301562,0.6356415837436187,PoS,0.986,1,0.710113099706701,0.7931084671866617,0.7358347086078407,0.8964100247522285,0.6403283291749144,0.6358028627187005
0.1,101,1101,PoA,0.372,13,0.7346395694354774,0.7932111505358914,0.6825649654146757,0.8639367293521029,0.7739034457046762,0.8010600294380062,PoS,0.986,1,0.6621073481735159,0.7962713950421393,0.6846143636066035,0.867116119082928,0.7755826671584262,0.804950461483685
0.1,102,1102,PBFT,0.695,8,0.8775440809878551,0.7889792809980061,0.781133102578584,0.9019871707319604,0.7285794021211016,0.8202512929876631,PoS,0.986,1,0.7598313607026094,0.7887721872893746,0.7827139943213507,0.901337075022048,0.72673484659125,0.8212833521233621
0.1,103,1103,PoS,0.469,10,0.8192521143166719,0.8038316243248511,0.6591264578288217,0.8993318541050692,0.7060198986187622,0.8531937142788942,PoS,0.986,1,0.6388955592950142,0.8065355622148531,0.6599270787613106,0.9003758768386569,0.7057200915350437,0.8550460988142394
0.1,104,1104,PoS,0.556,10,0.7781300930541424,0.7070281387238027,0.7952195430957735,0.7880605490315203,0.7279188005265733,0.6920695734559668,PoS,0.986,1,0.7794544378693392,0.7085713631621072,0.7985262364910275,0.7898165139814818,0.7286944862260412,0.6937920678631615
0.1,105,1105,PoS,0.733,5,0.8323334131275897,0.6487096567129906,0.8043787425470819,0.875241175339957,0.8551580588381121,0.7327126070932756,PoS,0.986,1,0.789784939205775,0.6488730917820664,0.8067160102019877,0.8768557371888862,0.8563459254639042,0.7339281093779482
0.1,106,1106,PBFT,0.569,8,0.8528482529910807,0.7846756526932277,0.723175543712596,0.9022707387776164,0.6680962863430191,0.7830264174075419,PoS,0.986,1,0.6963237288006878,0.7819394367401036,0.721223952453588,0.8983841341185063,0.6639577040698075,0.7822554669577464
0.1,107,1107,PoS,0.51,11,0.8197886265335317,0.723977128478035,0.7669851187800673,0.8877675615916227,0.6641729314345309,0.7474658627574364,PoS,0.986,1,0.744044886145394,0.7256005351324879,0.7705606163546034,0.8911948246644467,0.6644170474439246,0.7497112517330312
0.1,108,1108,PoS,0.587,10,0.8724128197545151,0.8076524421429443,0.8353801186287598,0.9001106455551473,0.7147744280234122,0.8165575277903853,PoS,0.986,1,0.8312639720972956,0.8118883137090909,0.8388045057580085,0.90294049479424,0.7156188305887222,0.8201543744601283
0.1,109,1109,PBFT,0.694,8,0.8666686687504257,0.8165468558371367,0.7602571189314037,0.9003173578427587,0.7078733579818624,0.7502546776804822,PoS,0.986,1,0.7300227828131856,0.8128218413547996,0.7568844006804109,0.8936939969752212,0.7015022537534215,0.746596830160878
0.1,110,1110,PoS,0.447,12,0.7768508163906312,0.7554918743444334,0.7915397681775493,0.8627325653592818,0.627098915281317,0.7452965337855513,PoS,0.986,1,0.7740418928078452,0.7565363557267879,0.7941935955376009,0.8643626938905298,0.6263253604892556,0.7466541234597714
0.1,111,1111,PoS,0.523,8,0.8095650199670623,0.8177056553453945,0.8010241138410211,0.8991597538762176,0.656213006423272,0.71320751808085,PoS,0.986,1,0.785691280314087,0.8197783690252167,0.8028510617657589,0.8992095381357741,0.654537379766167,0.7134454058554113
0.1,112,1112,PBFT,0.763,7,0.8306226558807298,0.7823182316882759,0.6511361924541352,0.902923434882984,0.6148378258544874,0.791902604429912,PoS,0.986,1,0.6298259268913117,0.7822177683569563,0.6507120561937023,0.9029824249333214,0.6128092186264605,0.7936275564480727
0.1,113,1113,PoS,0.587,9,0.8539036578152315,0.7260577637755892,0.8124236389586204,0.8993973779819069,0.6284585732710017,0.8563178698881282,PoS,0.986,1,0.800345473153706,0.7267344162179418,0.8145998203606296,0.900026400037618,0.627510465220456,0.8579763385057273
0.1,114,1114,PBFT,0.416,9,0.8035918142980575,0.7511817718302912,0.6704846688961064,0.8828557892256049,0.7765750738241746,0.7742061574981172,PoS,0.986,1,0.649352007685459,0.7524601558831526,0.6714172844523815,0.8855390458046382,0.7770471604882017,0.7772274551096178
0.1,115,1115,PoS,0.671,7,0.7941767161137188,0.7506227099735497,0.8199135142288568,0.837891769920292,0.6283625620209675,0.7314490289106192,PoS,0.986,1,0.8115352534337703,0.752883536737612,0.82348084146569,0.8410576726793748,0.6285602715697017,0.7338642215707342
0.1,116,1116,PBFT,0.636,9,0.82666510191768,0.8121789452792967,0.7218838391318084,0.9026525177486708,0.7355632793790012,0.8034454600123783,PoS,0.986,1,0.6962823927520572,0.8120035336771316,0.7210197213546112,0.8998029181679419,0.7325240094203695,0.8031373912519386
0.1,117,1117,PoA,0.551,11,0.7967044351710167,0.7575919659500744,0.7686661969155505,0.8706858474588097,0.8131064000256735,0.7299289392848363,PoS,0.986,1,0.7457986695459418,0.7595137346062911,0.7719603878122377,0.8727849589312364,0.8143615607711899,0.7320169738095995
0.1,118,1118,PoS,0.54,6,0.7518505480633118,0.8194212725972553,0.778671559015816,0.8300150902937005,0.6947436138039987,0.769948232214363,PoS,0.986,1,0.7575391946368475,0.8232736197149741,0.7820091996187775,0.8328464014357013,0.6950357901082804,0.7731422684696517
0.1,119,1119,PBFT,0.564,9,0.8330333826862268,0.7284420860398538,0.7709720684358337,0.8965095570916267,0.75513218548161,0.8535466654373471,PoS,0.986,1,0.7463418217278464,0.7278852871451018,0.7724467535546503,0.896296258880338,0.7533864369876274,0.8543648748683991
0.1,120,1120,PBFT,0.828,8,0.8658048729114665,0.7286689764812565,0.7490596537697232,0.8974439178072445,0.672116374445201,0.7147060920787359,PoS,0.986,1,0.7247618221654335,0.7303016621201134,0.7512679077105535,0.9003840614382742,0.6724213942225711,0.7164460070231395
0.1,121,1121,PoS,0.486,12,0.8666303676977933,0.7831877836419461,0.8254203668692601,0.9026083424176248,0.736060328395258,0.8500856518426424,PoS,0.986,1,0.8183078822459868,0.7852817165985391,0.8288246285229218,0.9050850811872606,0.7367697391251417,0.853252789958532
0.1,122,1122,PoS,0.5,11,0.750391097677797,0.6959992106752091,0.7617290540215604,0.8378873964892803,0.7210564418156046,0.7752646503012557,PoS,0.986,1,0.7361931293631802,0.6960085695586476,0.7630555469073061,0.838874046612181,0.7200842787222475,0.7774169777259611
0.1,123,1123,PoS,0.462,13,0.8162354167211344,0.7220906135865728,0.771957899156529,0.9019079429420512,0.6929595004003783,0.7765579170507314,PoS,0.986,1,0.7500535174248822,0.7242103211645333,0.7758958059271149,0.9049748657553762,0.6939194921730941,0.7806017914541533
0.1,124,1124,PoS,0.482,8,0.7953676376939892,0.7195738021733499,0.7916737679929655,0.8722330781205758,0.6797880206612816,0.7197815822950697,PoS,0.986,1,0.7704741106798164,0.7168437075176655,0.7907774071382533,0.869099443733823,0.6756723166019047,0.718014344879505
0.1,125,1125,PBFT,0.538,10,0.886747651877708,0.672954131615079,0.8132465648961841,0.9006558982981872,0.7447293019072392,0.743397905029111,PoS,0.986,1,0.8025974312828319,0.674099297841555,0.8166153311676594,0.9034038842679176,0.7455511693202064,0.745473456492657
0.1,126,1126,PoS,0.732,6,0.8228317153176811,0.7518543272479139,0.8037382742190966,0.8540403295193157,0.681198141182174,0.8054426244863723,PoS,0.986,1,0.7895611374655507,0.7526511469299876,0.8060392381059379,0.8551463632105595,0.6804723265973828,0.8077152059109376
0.1,127,1127,PBFT,0.419,8,0.808526974320396,0.803642331174234,0.7630939549065248,0.8990044373921251,0.6462947758026025,0.6950805964638204,PoS,0.986,1,0.7395418312364084,0.8074605093667877,0.7664097211847636,0.9017245958371044,0.6464943120508717,0.6967622138984653
0.1,128,1128,PBFT,0.893,2,0.8696707378445216,0.7657589155395313,0.7333763407994629,0.9022327184228576,0.6329352911408763,0.7011886957789962,PoS,0.986,1,0.7083439305068862,0.765604813678236,0.7335472035882887,0.9023168165957138,0.6310599665047618,0.7011545662675872
0.1,129,1129,PBFT,0.776,6,0.8900331397774081,0.7260712769089108,0.8031301661759072,0.9021687915906388,0.6618620909420575,0.735740640003692,PoS,0.986,1,0.7899542616441834,0.7274940342327177,0.8061753563522647,0.9035521948342636,0.6618625157372475,0.7376803991223112
0.1,130,1130,PoS,0.424,12,0.8009156297600016,0.7622272454561728,0.7413672484368858,0.8838341851606244,0.7088567681961441,0.7528070756253276,PoS,0.986,1,0.714618093169483,0.7606967397422681,0.7405075237563465,0.8828798716934869,0.705854374415349,0.7520745517727297
0.1,131,1131,DPoS,0.468,15,0.8054404887923823,0.7516812934989184,0.7322603770310085,0.8508674350818315,0.6823207044056546,0.8294544107624269,PoS,0.986,1,0.7079054223089289,0.7528436128642841,0.7337057760454037,0.8528079497138126,0.6819248445577468,0.8320032952271356
0.1,132,1132,DPoS,0.464,17,0.8215075965907319,0.7800171028403553,0.7421640605741782,0.8983907921963105,0.6682079862350643,0.8233112633999364,PoS,0.986,1,0.7146197918528976,0.7779845376552655,0.7409160230389696,0.8954690964773953,0.6647964728092891,0.8225802196047914
0.1,133,1133,PoS,0.585,10,0.7644981210314034,0.681100763962843,0.7627988532450667,0.8672313531914841,0.6919228203612174,0.782810551319329,PoS,0.986,1,0.7372860120687132,0.6809397407953891,0.763912540046177,0.8680084628537674,0.6907567556526782,0.7850226868212832
0.1,134,1134,PBFT,0.699,8,0.8310471695925091,0.7540111222431595,0.6847883136112157,0.8889829576423378,0.6582367678114834,0.6286280136016317,PoS,0.986,1,0.6618003582835097,0.7533571660826163,0.6843451154513552,0.8889281273198425,0.6561243205667754,0.6278425098984097
0.1,135,1135,PoS,0.522,12,0.7022414061513893,0.7038819427998105,0.6563863562702117,0.8311647527546324,0.7043840872089447,0.7308850234819604,PoS,0.986,1,0.633872496565228,0.7016614791722313,0.6548282556879857,0.8292627281372591,0.7007683155278096,0.7295797437248936
0.1,136,1136,PoS,0.388,11,0.7256462995111063,0.7683338484540612,0.7471651475167835,0.8569995113804832,0.6697158599679651,0.6264859225046469,PoS,0.986,1,0.722156024153872,0.7690668776767494,0.7481414029312328,0.8582351295761544,0.6686384378472062,0.6265069714903192
0.1,137,1137,PBFT,0.516,12,0.8391527196596421,0.701863677887142,0.7260016975520774,0.8813957195408769,0.6747171256432807,0.8122097800794518,PoS,0.986,1,0.6980979761564997,0.697544350810755,0.7227457295309507,0.8761644032299373,0.6689920183379181,0.8093118557920659
0.1,138,1138,DPoS,0.332,14,0.8112966917632172,0.8028797408617506,0.7300816314153661,0.8927968183986686,0.7138314237792467,0.8353615896592396,PoS,0.986,1,0.7035836144635257,0.8017019853290382,0.7285020770976801,0.890300735511948,0.7101111615809789,0.8341546696794603
0.1,139,1139,PBFT,0.697,6,0.8391640152796151,0.7613692373149678,0.6771411833383785,0.902432150909069,0.7640417513459156,0.7799509164252021,PoS,0.986,1,0.6566941220513881,0.7634601242870885,0.6786525850804155,0.9046599873147644,0.7651071747439537,0.7835528852698049
0.1,140,1140,PBFT,0.543,7,0.8157182053409563,0.8157549877905974,0.7372066895083601,0.9023371420781918,0.6735348931087658,0.7894747781176732,PoS,0.986,1,0.709598839639447,0.813867549982911,0.7349296728566623,0.8979138886720854,0.6690231952228737,0.7882119439825691
0.1,141,1141,PBFT,0.457,9,0.8087900451871304,0.7208491995472075,0.6958792507332922,0.9025175848099252,0.7301515674742534,0.7487990735605592,PoS,0.986,1,0.6684927578151134,0.7159857535415536,0.6922150233054283,0.895727128794181,0.7234565869139696,0.7451793483111653
0.1,142,1142,PBFT,0.4,11,0.8328436592925018,0.8172072746575281,0.7667765029907907,0.877802296449938,0.742166908130343,0.7926652884555915,PoS,0.986,1,0.7442260426173921,0.8217278352388117,0.7707689006336991,0.8818178581321674,0.7435824206274846,0.796666158017389
0.1,143,1143,PBFT,0.514,10,0.8665492820819686,0.7475883674450242,0.7761153931687904,0.896148229029602,0.692310565679242,0.7885184648021434,PoS,0.986,1,0.755727894868631,0.7494300934084006,0.7798656766490288,0.8984335905999867,0.6927282737016344,0.7920779659355927
